model,variable,lead_h,crps,rmse,spread,spread_skill,n_inits
graphcast_det,v10,90,0.81614354822196,1.2685285935085782,,,181
graphcast_det,t2m,90,0.44431324891329327,0.7303277636101233,,,181
graphcast_det,msl,90,99.22187707609599,162.40668032314238,,,181
graphcast_det,u850,90,1.1577258162004695,1.671875552577867,,,181
graphcast_det,v850,90,1.214682751004314,1.816486757104568,,,181
graphcast_det,t850,90,0.586840402372981,0.8858725695320255,,,181
graphcast_det,z500,90,95.35603384045311,157.65992943358026,,,181
graphcast_det,wind_speed,90,0.7200708604370546,1.0735048510093057,,,181
graphcast_det,u10,96,0.8304801278168187,1.2747940045693962,,,181
graphcast_det,v10,96,0.8844614725484989,1.3797014556537017,,,181
graphcast_det,t2m,96,0.47502182723492564,0.7853329520857795,,,181
graphcast_det,msl,96,109.75229813314097,180.6950433214725,,,181
graphcast_det,u850,96,1.2603702277743374,1.8281523713749417,,,181
graphcast_det,v850,96,1.3195723507594581,1.9830267053941337,,,181
graphcast_det,t850,96,0.6424159627436098,0.9709141807661531,,,181
graphcast_det,z500,96,106.18027601153943,176.45865201159737,,,181
graphcast_det,wind_speed,96,0.7767239943169557,1.160074517542486,,,181
graphcast_det,u10,102,0.8726718069025442,1.3647357027833633,,,181
graphcast_det,v10,102,0.9372010387189096,1.4836398830729953,,,181
graphcast_det,t2m,102,0.4977159490098624,0.8282596205479532,,,181
graphcast_det,msl,102,119.22991224078476,198.5468581394596,,,181
graphcast_det,u850,102,1.3251574969646644,1.9462900214432353,,,181
graphcast_det,v850,102,1.388248308578222,2.113494319810393,,,181
graphcast_det,t850,102,0.6745641085242713,1.0327636533679225,,,181
graphcast_det,z500,102,115.57885477896862,194.53943950168335,,,181
graphcast_det,wind_speed,102,0.8107840626510685,1.2289492240926838,,,181
graphcast_det,u10,108,0.9427182773276501,1.4710468481917407,,,181
graphcast_det,v10,108,1.0073227192594953,1.5957990476439672,,,181
graphcast_det,t2m,108,0.5217820901540835,0.875803591467399,,,181
graphcast_det,msl,108,130.68331207963746,218.30104823665724,,,181
graphcast_det,u850,108,1.4449324327757533,2.114809391248292,,,181
graphcast_det,v850,108,1.5164238283183908,2.2964898769368123,,,181
graphcast_det,t850,108,0.7292849595020532,1.1199484849503027,,,181
graphcast_det,z500,108,127.53861617191767,215.13353429973455,,,181
graphcast_det,wind_speed,108,0.8713870247020498,1.3143496664848118,,,181
graphcast_det,u10,114,1.011131118757847,1.5754954090434543,,,181
graphcast_det,v10,114,1.0810364594220168,1.710019855209477,,,181
graphcast_det,t2m,114,0.5535258084048224,0.9347417045034756,,,181
graphcast_det,msl,114,140.54079166446616,236.26305899435644,,,181
graphcast_det,u850,114,1.5234063531171764,2.2428306005277685,,,181
graphcast_det,v850,114,1.5880756547611112,2.4277517979974905,,,181
